Reciprocal In Out
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
9.0 8.0 11.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 1.0
1.0 0.0 1.0
1.0 1.0 2.0
1.0 0.0 0.0
16.0 2.0 8.0
5.0 0.0 0.0
4.0 1.0 7.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
24.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
44.0 8.0 71.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 1.0
2.0 0.0 0.0
6.0 14.0 1.0
1.0 0.0 0.0
24.0 21.0 30.0
0.0 0.0 0.0
11.0 0.0 2.0
7.0 2.0 17.0
4.0 0.0 0.0
1.0 0.0 0.0
9.0 0.0 1.0
1.0 0.0 0.0
3.0 0.0 0.0
25.0 0.0 1.0
0.0 0.0 0.0
6.0 1.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
14.0 12.0 75.0
7.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 7.0 3.0
6.0 1.0 32.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
2.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
4.0 1.0 3.0
3.0 0.0 1.0
2.0 0.0 0.0
11.0 2.0 23.0
17.0 9.0 4.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 1.0 0.0
11.0 3.0 1.0
2.0 0.0 0.0
1.0 0.0 0.0
11.0 1.0 1.0
1.0 0.0 0.0
19.0 13.0 15.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
25.0 4.0 78.0
14.0 3.0 70.0
2.0 0.0 1.0
1.0 0.0 0.0
15.0 1.0 105.0
1.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
10.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
63.0 3.0 95.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
5.0 0.0 1.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 5.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
24.0 12.0 102.0
0.0 0.0 0.0
1.0 1.0 1.0
3.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 4.0
1.0 0.0 0.0
6.0 1.0 0.0
9.0 1.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
22.0 0.0 21.0
1.0 0.0 0.0
8.0 0.0 0.0
1.0 0.0 0.0
9.0 0.0 1.0
8.0 0.0 0.0
1.0 0.0 0.0
18.0 2.0 9.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 1.0
2.0 1.0 1.0
0.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 1.0
17.0 1.0 0.0
0.0 0.0 0.0
16.0 4.0 7.0
1.0 0.0 0.0
14.0 8.0 1.0
9.0 0.0 2.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
21.0 3.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
16.0 4.0 70.0
0.0 0.0 0.0
17.0 1.0 3.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
4.0 1.0 1.0
1.0 0.0 0.0
20.0 4.0 1.0
9.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 9.0
4.0 0.0 5.0
1.0 0.0 0.0
1.0 0.0 0.0
12.0 6.0 1.0
5.0 0.0 0.0
9.0 1.0 0.0
0.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 2.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
16.0 15.0 47.0
6.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
34.0 0.0 7.0
3.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
12.0 1.0 1.0
15.0 4.0 1.0
0.0 0.0 0.0
12.0 1.0 0.0
1.0 0.0 1.0
1.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
9.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
13.0 0.0 6.0
0.0 0.0 0.0
1.0 0.0 3.0
4.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
10.0 0.0 3.0
1.0 1.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 1.0
2.0 0.0 0.0
12.0 2.0 15.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
27.0 4.0 97.0
0.0 0.0 0.0
0.0 0.0 0.0
20.0 1.0 1.0
1.0 0.0 0.0
46.0 11.0 113.0
2.0 0.0 0.0
4.0 0.0 0.0
6.0 3.0 12.0
2.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 1.0
9.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
47.0 5.0 82.0
46.0 1.0 173.0
9.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
14.0 1.0 5.0
1.0 0.0 0.0
1.0 3.0 3.0
1.0 0.0 0.0
3.0 1.0 0.0
2.0 1.0 0.0
17.0 0.0 1.0
15.0 11.0 31.0
2.0 0.0 0.0
1.0 1.0 1.0
11.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 0.0
3.0 0.0 1.0
44.0 2.0 10.0
10.0 2.0 18.0
7.0 1.0 1.0
5.0 1.0 2.0
4.0 0.0 0.0
23.0 9.0 30.0
2.0 0.0 4.0
1.0 0.0 0.0
6.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
4.0 0.0 1.0
77.0 39.0 191.0
3.0 0.0 1.0
18.0 15.0 21.0
1.0 0.0 0.0
31.0 3.0 28.0
0.0 0.0 0.0
5.0 1.0 13.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
11.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
3.0 0.0 1.0
6.0 1.0 0.0
7.0 7.0 133.0
42.0 16.0 144.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 1.0
18.0 6.0 8.0
8.0 4.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 0.0
1.0 0.0 0.0
3.0 1.0 1.0
3.0 0.0 1.0
5.0 1.0 1.0
0.0 0.0 0.0
9.0 1.0 0.0
18.0 2.0 2.0
1.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 6.0 2.0
0.0 0.0 0.0
5.0 0.0 2.0
6.0 1.0 0.0
0.0 0.0 0.0
3.0 3.0 6.0
9.0 1.0 88.0
13.0 0.0 10.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
17.0 9.0 15.0
32.0 5.0 34.0
3.0 0.0 1.0
0.0 0.0 0.0
9.0 0.0 0.0
0.0 0.0 0.0
9.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
35.0 2.0 9.0
6.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 2.0 11.0
7.0 3.0 64.0
5.0 0.0 2.0
29.0 8.0 48.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 12.0 2.0
9.0 0.0 2.0
3.0 1.0 0.0
8.0 0.0 15.0
1.0 0.0 0.0
4.0 1.0 6.0
4.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
50.0 26.0 21.0
4.0 1.0 1.0
46.0 5.0 2.0
20.0 2.0 51.0
3.0 0.0 0.0
2.0 0.0 47.0
26.0 2.0 65.0
5.0 0.0 0.0
2.0 0.0 1.0
5.0 0.0 0.0
0.0 0.0 0.0
18.0 2.0 2.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
16.0 1.0 2.0
1.0 0.0 0.0
9.0 1.0 4.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
5.0 1.0 90.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 2.0 3.0
1.0 1.0 1.0
1.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
26.0 1.0 96.0
5.0 1.0 1.0
3.0 0.0 0.0
4.0 1.0 1.0
0.0 0.0 0.0
8.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 14.0
0.0 0.0 0.0
6.0 0.0 2.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
4.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
11.0 3.0 272.0
0.0 0.0 0.0
1.0 1.0 1.0
7.0 0.0 0.0
8.0 6.0 1.0
3.0 0.0 0.0
5.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
2.0 0.0 6.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 1.0 0.0
15.0 1.0 44.0
5.0 1.0 1.0
2.0 0.0 0.0
14.0 1.0 3.0
1.0 1.0 0.0
4.0 0.0 0.0
12.0 0.0 9.0
0.0 0.0 0.0
1.0 0.0 0.0
10.0 0.0 1.0
1.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
14.0 1.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 0.0
2.0 0.0 0.0
1.0 1.0 23.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
17.0 4.0 20.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
42.0 23.0 181.0
0.0 0.0 0.0
22.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
2.0 1.0 0.0
11.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
5.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
8.0 8.0 7.0
1.0 0.0 0.0
2.0 0.0 0.0
28.0 20.0 11.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
9.0 1.0 2.0
3.0 0.0 0.0
43.0 0.0 1.0
5.0 1.0 1.0
1.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 3.0 44.0
5.0 3.0 18.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
2.0 0.0 0.0
12.0 1.0 2.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
10.0 2.0 62.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
14.0 1.0 176.0
15.0 0.0 1.0
38.0 13.0 11.0
1.0 1.0 0.0
16.0 1.0 65.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 7.0
2.0 1.0 1.0
2.0 0.0 2.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
14.0 4.0 0.0
1.0 0.0 0.0
2.0 1.0 1.0
2.0 0.0 1.0
2.0 1.0 1.0
1.0 1.0 0.0
1.0 0.0 0.0
4.0 0.0 2.0
0.0 0.0 0.0
20.0 1.0 11.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
21.0 9.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 1.0
1.0 0.0 0.0
42.0 29.0 45.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 2.0
4.0 0.0 0.0
2.0 0.0 0.0
8.0 1.0 0.0
0.0 0.0 0.0
40.0 1.0 215.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
10.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 1.0 2.0
13.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
5.0 3.0 22.0
9.0 3.0 17.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
5.0 15.0 1.0
4.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
5.0 0.0 1.0
1.0 0.0 0.0
6.0 2.0 4.0
0.0 0.0 0.0
12.0 1.0 1.0
0.0 0.0 0.0
4.0 1.0 48.0
1.0 0.0 0.0
8.0 0.0 1.0
1.0 0.0 0.0
28.0 4.0 4.0
16.0 2.0 11.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 1.0
1.0 0.0 0.0
3.0 0.0 0.0
0.0 0.0 0.0
9.0 1.0 1.0
1.0 0.0 0.0
7.0 0.0 0.0
21.0 1.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
0.0 1.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
39.0 2.0 10.0
1.0 0.0 0.0
1.0 1.0 1.0
3.0 0.0 0.0
28.0 1.0 1.0
1.0 0.0 0.0
8.0 1.0 31.0
1.0 0.0 0.0
3.0 0.0 1.0
1.0 0.0 1.0
0.0 0.0 0.0
15.0 2.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 26.0
1.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
5.0 1.0 0.0
0.0 0.0 0.0
5.0 1.0 15.0
1.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
7.0 1.0 30.0
1.0 0.0 0.0
3.0 0.0 0.0
5.0 8.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
5.0 1.0 0.0
6.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 0.0 0.0
5.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
11.0 21.0 71.0
44.0 42.0 132.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
6.0 8.0 10.0
1.0 0.0 0.0
18.0 5.0 46.0
1.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
10.0 1.0 3.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
20.0 17.0 1.0
5.0 0.0 0.0
19.0 0.0 13.0
42.0 35.0 121.0
18.0 0.0 1.0
1.0 0.0 0.0
20.0 11.0 19.0
1.0 0.0 0.0
9.0 1.0 111.0
84.0 27.0 78.0
1.0 1.0 0.0
4.0 1.0 37.0
20.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
6.0 0.0 0.0
1.0 0.0 1.0
4.0 0.0 0.0
12.0 1.0 9.0
1.0 1.0 0.0
7.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 1.0
20.0 1.0 50.0
19.0 1.0 10.0
1.0 0.0 0.0
3.0 0.0 0.0
57.0 11.0 97.0
0.0 0.0 0.0
15.0 0.0 1.0
4.0 1.0 1.0
10.0 0.0 0.0
44.0 29.0 17.0
1.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 0.0
17.0 1.0 3.0
3.0 1.0 8.0
0.0 0.0 0.0
14.0 0.0 3.0
29.0 5.0 2.0
1.0 0.0 0.0
3.0 0.0 0.0
7.0 1.0 1.0
1.0 0.0 0.0
17.0 1.0 2.0
9.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
5.0 1.0 1.0
4.0 1.0 18.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
33.0 4.0 63.0
1.0 0.0 0.0
12.0 0.0 8.0
0.0 0.0 0.0
4.0 2.0 13.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
3.0 1.0 1.0
2.0 1.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
4.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 1.0 1.0
0.0 0.0 0.0
11.0 1.0 13.0
4.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 1.0 1.0
1.0 0.0 0.0
21.0 11.0 52.0
8.0 2.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
17.0 1.0 27.0
6.0 1.0 36.0
4.0 0.0 1.0
7.0 1.0 1.0
27.0 21.0 111.0
1.0 0.0 0.0
0.0 0.0 0.0
23.0 11.0 127.0
7.0 1.0 13.0
22.0 1.0 114.0
22.0 0.0 1.0
12.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
19.0 1.0 123.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 1.0
14.0 1.0 1.0
1.0 0.0 0.0
20.0 2.0 48.0
2.0 0.0 1.0
3.0 0.0 3.0
6.0 3.0 0.0
2.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
0.0 0.0 0.0
4.0 0.0 0.0
1.0 0.0 0.0
6.0 1.0 11.0
5.0 0.0 0.0
5.0 1.0 21.0
0.0 0.0 0.0
1.0 0.0 1.0
1.0 1.0 12.0
0.0 0.0 0.0
1.0 0.0 0.0
22.0 0.0 1.0
34.0 3.0 83.0
12.0 2.0 63.0
4.0 1.0 17.0
0.0 0.0 0.0
0.0 0.0 0.0
7.0 0.0 0.0
23.0 0.0 2.0
19.0 1.0 1.0
5.0 1.0 4.0
5.0 0.0 0.0
26.0 1.0 5.0
0.0 0.0 0.0
1.0 0.0 0.0
9.0 1.0 0.0
33.0 2.0 11.0
0.0 0.0 0.0
6.0 0.0 35.0
1.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 1.0
16.0 0.0 1.0
12.0 1.0 16.0
15.0 0.0 0.0
14.0 6.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
14.0 1.0 9.0
2.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
43.0 4.0 7.0
1.0 0.0 0.0
12.0 2.0 16.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
9.0 0.0 0.0
5.0 1.0 1.0
2.0 0.0 1.0
0.0 0.0 0.0
4.0 0.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
10.0 3.0 0.0
21.0 13.0 71.0
0.0 0.0 0.0
8.0 1.0 1.0
3.0 0.0 0.0
1.0 1.0 0.0
7.0 1.0 22.0
27.0 1.0 50.0
1.0 0.0 1.0
6.0 1.0 6.0
8.0 0.0 13.0
11.0 0.0 0.0
6.0 2.0 63.0
10.0 1.0 1.0
0.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
7.0 0.0 0.0
6.0 2.0 2.0
25.0 1.0 0.0
1.0 0.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
46.0 23.0 62.0
0.0 0.0 0.0
10.0 27.0 8.0
1.0 0.0 0.0
4.0 0.0 0.0
26.0 5.0 10.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 1.0 0.0
3.0 0.0 1.0
2.0 1.0 9.0
2.0 2.0 95.0
24.0 13.0 11.0
16.0 1.0 2.0
1.0 0.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
22.0 6.0 2.0
25.0 2.0 85.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
7.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
10.0 10.0 17.0
2.0 3.0 3.0
4.0 0.0 0.0
5.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
2.0 0.0 1.0
18.0 3.0 43.0
2.0 1.0 2.0
1.0 0.0 0.0
9.0 0.0 1.0
6.0 3.0 1.0
1.0 0.0 0.0
13.0 2.0 1.0
38.0 11.0 259.0
5.0 0.0 0.0
1.0 1.0 1.0
3.0 1.0 0.0
6.0 1.0 3.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 1.0
0.0 0.0 0.0
8.0 1.0 1.0
5.0 0.0 0.0
4.0 0.0 1.0
1.0 0.0 0.0
2.0 1.0 0.0
47.0 27.0 14.0
1.0 0.0 0.0
4.0 0.0 0.0
3.0 0.0 0.0
1.0 0.0 0.0
9.0 23.0 309.0
3.0 2.0 0.0
1.0 0.0 0.0
4.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 2.0 3.0
1.0 1.0 0.0
14.0 1.0 1.0
33.0 2.0 66.0
1.0 0.0 0.0
3.0 1.0 0.0
6.0 0.0 1.0
16.0 1.0 17.0
8.0 0.0 0.0
4.0 0.0 0.0
27.0 5.0 126.0
10.0 1.0 9.0
0.0 0.0 0.0
10.0 0.0 0.0
80.0 22.0 286.0
17.0 1.0 2.0
2.0 0.0 3.0
0.0 0.0 0.0
0.0 0.0 0.0
5.0 1.0 0.0
3.0 1.0 1.0
15.0 1.0 0.0
2.0 0.0 1.0
0.0 0.0 0.0
18.0 2.0 8.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
5.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
4.0 0.0 0.0
6.0 1.0 24.0
1.0 0.0 0.0
5.0 1.0 1.0
2.0 0.0 1.0
1.0 0.0 0.0
0.0 0.0 0.0
35.0 26.0 119.0
5.0 0.0 0.0
6.0 0.0 2.0
30.0 12.0 87.0
3.0 0.0 1.0
2.0 0.0 1.0
1.0 0.0 1.0
1.0 0.0 0.0
9.0 1.0 20.0
0.0 0.0 0.0
1.0 0.0 1.0
6.0 0.0 2.0
1.0 0.0 0.0
11.0 1.0 0.0
1.0 1.0 0.0
23.0 12.0 3.0
0.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
1.0 0.0 1.0
3.0 0.0 0.0
33.0 5.0 44.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
8.0 0.0 8.0
1.0 0.0 16.0
2.0 1.0 1.0
3.0 1.0 0.0
1.0 0.0 0.0
0.0 0.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
9.0 0.0 29.0
3.0 0.0 8.0
10.0 3.0 4.0
0.0 0.0 0.0
0.0 0.0 0.0
16.0 1.0 159.0
8.0 0.0 0.0
8.0 1.0 1.0
1.0 0.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
17.0 1.0 74.0
4.0 0.0 3.0
2.0 0.0 0.0
5.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
3.0 0.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 0.0 0.0
2.0 0.0 0.0
10.0 0.0 2.0
1.0 0.0 0.0
11.0 1.0 3.0
1.0 0.0 0.0
4.0 0.0 1.0
1.0 1.0 0.0
1.0 0.0 0.0
11.0 1.0 2.0
1.0 0.0 0.0
1.0 3.0 0.0
7.0 1.0 1.0
1.0 1.0 2.0
